Avg_Degree,Lower_Bound_R0,Actual_R0,MPC Direct,MPC Lower Bound,MPC R0,Duration Direct,Duration Lower Bound,Duration R0,Avg Interval Direct,Avg Interval Lower Bound,Avg Interval R0
13.3,10.08526364951916,12.345747416112637,136.50040792747927,101.59026459080829,107.029722768885,2.2532173750078073,0.10984341699804645,0.12262904099770822,28.2608772367628,21.25031592653023,21.002216648534798
14.55,11.232287351313566,13.3651053905355,137.69851831023823,103.839253707246,108.94255910154943,2.3938592500053346,0.11789883399615064,0.12300320800568443,28.26798448210524,21.217751282222366,20.99650448026526
15.8,11.822361304866662,14.355937135681701,138.67188913871382,105.31835336051586,111.44311628876498,2.3300243749981746,0.1250371669884771,0.12978312499762978,28.266746238549818,21.215468757583878,20.960595435496476
17.05,12.618069647442097,15.413614017662939,139.4849154346894,106.89430754736331,113.66844819442966,2.9290631670010043,0.12612091600021813,0.1352147919969866,28.25435256849254,21.202647126775776,20.930120338431806
18.3,13.624291344410608,16.498486595404913,140.2219436505733,108.94137062279677,116.08535897714242,3.084737083991058,0.13517779200628866,0.14261500000429805,28.246158096741468,21.170081393592145,20.89384278489395
19.55,14.691768774850937,17.5797888570522,140.85226896378816,110.48776231078004,117.50330414416825,3.141026957993745,0.13319958400097676,0.14630908299295697,28.25499527053085,21.15202171083901,20.88730840050467
20.8,15.299447303939413,18.704814842324893,141.40142900576564,110.86263308954956,118.60029123041595,3.5172782920126338,0.13405366698862053,0.14680479098751675,28.24657980364105,21.176608128401647,20.886743987447364
22.05,16.79317619095474,19.873950597713023,141.87581034888578,112.9834643536017,119.94392692338572,3.671939833002398,0.14806841699464712,0.15946087500196882,28.239436778790164,21.129871703001925,20.87476915894742
23.3,18.214001483915563,20.81372038497001,142.33318314323506,116.29029162878479,122.59577788935528,3.8535742910025874,0.1538132499990752,0.15966529099387117,28.245356948036623,21.04475726457787,24.983329108883623
24.55,19.145935310397814,21.840965052288304,142.7229741168062,117.80166087445704,124.27299139749596,3.859871791995829,0.15465816599316895,0.1620701670035487,28.25065742296554,21.02187890727018,24.948832568435954
25.8,20.017364370486884,22.752367685042394,143.10371485062487,119.40740529181025,125.9598123920611,4.3612122499907855,0.16238504099601414,0.16634616599185392,28.259794172599623,20.997011959996918,24.91513690671278
27.05,21.27832745948568,23.831202124169117,143.41769826821078,121.28308239377415,127.26019141912835,4.547601749989553,0.16357908300415147,0.167919500003336,28.262813910344363,20.959040377672693,24.89147268871048
28.3,22.11257173074855,24.906616904977653,143.71417790691387,121.81208975418463,128.0492494114589,5.0198482499981765,0.17496170900994912,0.1788553330115974,28.253795576027045,20.965723938878273,24.88760539074267
29.55,23.253946000279903,25.895924292594295,143.99678271385525,123.69368597436896,129.4412316358867,4.711466374996235,0.1827535829943372,0.17983312500291504,28.262174031395414,20.926522310881673,24.855212328769387
30.8,24.57244978853647,26.905220159745138,144.2529745353202,125.67976132302435,130.55808447318464,5.203027708994341,0.18684908300929237,0.183375332999276,28.26439661210334,20.882419895465826,24.833197349266683
32.05,25.772123809823768,28.05568622502643,144.47644940380275,126.55589812105549,131.06584266938427,5.8499023750046035,0.19751979199645575,0.19689941700198688,28.26176464477811,20.872936075134813,24.8359771098532
33.3,26.207904168464665,28.938632459714135,144.7064732726829,127.14205959251959,132.41888467633171,5.888238874991657,0.1979189999983646,0.19757479199324735,28.2710963462925,20.876545152278947,24.799422464619884
34.55,27.517254479915135,29.854327791659003,144.90816843082155,129.76546393005214,134.10514628466834,6.085208124990459,0.18615637499897275,0.19700654099870007,28.26966749324311,24.96348128224301,24.737882594947102
35.8,28.932958416674758,30.96319963322305,145.0969362848428,130.2269948410763,133.78683301289402,5.715730208001332,0.17612012500467245,0.19316266699752305,28.279563419621397,24.964436517246725,24.781037950704803
37.05,30.312923565496146,31.996691374172354,145.26363610176546,132.07278609130097,134.8847192924005,6.311692250004853,0.17875641699356493,0.1926825839909725,28.270791419381858,24.898359925285213,24.744586580932243
38.3,31.789079100930678,32.999266637634236,145.43868271987702,133.9362445872695,135.85404654848898,6.5922175840096315,0.1700496249977732,0.1690851669991389,28.265079637355925,24.82566621807684,24.71348313220311
39.0,33.55942931065111,33.559429310651225,145.54345063137015,136.19354207207576,136.19352825838268,6.664224709005794,0.16624766698805615,0.15869233300327323,28.274456095364727,24.7076458199848,24.70764988494947
2.05,2.2499999999999982,2.2809220342858287,65.63310734249391,61.27635200466159,61.283645908645596,0.5843423750047805,0.05723500000021886,0.061620332999154925,28.450385913090425,21.29130060723043,21.279557457030283
3.3,3.9201984356984045,4.152389213714692,95.42580106085627,72.9864931276433,73.30820195159633,0.8271720420016209,0.07824004099529702,0.08240341699274722,28.37381638414157,21.29127641101702,21.234768529068685
4.55,4.858543624407483,5.309773438812816,109.28194561385945,80.04838261728821,80.86692333251538,1.0902774590067565,0.08910733299853746,0.09271720799733885,28.312452045359287,21.291293583980984,21.201886060560955
5.8,5.190849471984255,6.16312508514844,118.40774025296867,85.06674613003032,87.45025456960674,1.0688071670010686,0.09306733300036285,0.09838766700704582,28.3324605839512,21.29130360068818,21.104754160878368
7.05,6.1680257633332065,7.28067833827367,123.89379506152447,88.93681473788718,91.51280991115371,1.179770083996118,0.08751720900181681,0.09769370799767785,28.278440963171835,21.29125869030389,21.11277754609782
8.3,6.801528445872481,8.191912183163877,128.02065945094844,92.3830694402413,95.84857021210635,1.4407753340055933,0.08981179200054612,0.09568649998982437,28.274497744587336,21.28173950235766,21.073555560754897
9.55,7.645581452656737,9.199521627468041,130.85541638761245,95.38943482091693,99.43694619545775,1.4823957920016255,0.09737254100036807,0.0994683329918189,28.270443946711744,21.254006255884843,21.034089320121122
10.8,8.033622926029702,10.114070161333085,133.12036783873992,97.54073025020791,103.23513457389825,1.629900624990114,0.10373474999505561,0.12125454199849628,28.28014880411473,21.260489308272934,20.976414386411783
12.05,8.964252191249258,11.161449622802765,134.85806502618937,100.21084423935231,106.55006584355992,1.8503873339941492,0.1108550000062678,0.12429258300107904,28.288197358558435,21.224187963495435,20.93279906308462
13.3,9.662454465798792,12.320096659092677,136.26156654438483,101.856171220179,109.29687161944699,2.2146900829975493,0.10826920799445361,0.12140558300598059,28.27885033491845,21.233026717467112,20.906433659997347
14.55,10.781952407749094,13.573169341964995,137.31642474844836,103.68016919524914,111.12972475311332,2.673806874998263,0.11353775000316091,0.12797529200906865,28.26843269193982,21.21705169477811,20.901369991489013
15.8,11.015510623629648,14.422951373593175,138.5068760865648,105.20773200063749,114.63377435274492,2.9070001670042984,0.11844449999625795,0.14065958400897216,28.27364148469923,21.22693319151057,20.846146942486282
17.05,11.842035792720619,15.508523059176184,139.30822402789593,107.0654275440019,117.43148872122133,3.0265449579892447,0.12524074999964796,0.14121333400544245,28.265950109119693,21.200893718519083,24.954203312497643
18.3,12.402342837555587,16.393537318948262,140.09430130041963,108.55342970770826,120.03391888652914,3.191906874999404,0.13913399999728426,0.1617438750108704,28.284887305272925,21.190937275150077,24.904410031426124
19.55,13.27456501110682,17.254224050507844,140.7777008114171,110.71990183543781,122.5860139025369,3.179062958995928,0.13595283299218863,0.14481537499523256,28.29296655143867,21.151039747864488,24.851021688960312
20.8,14.16027739335687,18.417500819911933,141.34602088567175,112.00038358292538,124.11240377683578,3.464844083006028,0.13787933299317956,0.14941154098778497,28.288026480650306,21.144172662099447,24.835343381126446
22.05,15.818566046487389,19.47602240752029,141.85591954454532,115.46232410564963,126.10356221495397,3.9104031669994583,0.15050983300898224,0.15945329199894331,28.2865956296971,21.052621911156482,24.792769768813024
23.3,16.31954148490487,20.475310688887774,142.3393596862523,115.80031712303303,127.2471407580975,4.196334332998958,0.154765708008199,0.1669326659903163,28.28268363574882,21.074625773347396,24.78450780725818
24.55,17.810250093580297,21.576652310220137,142.74879347814573,117.341946568895,127.12657584304895,4.540975500000059,0.16629037499660626,0.1761338749929564,28.284044328992135,21.046907626671814,24.829549464084227
25.8,19.21272720062519,22.69139914231908,143.10609422131512,118.64107073307098,127.14939221078718,4.694024666008772,0.16811025000060908,0.17466083299950697,28.27729532664507,21.026772152006874,24.863979731471627
27.05,19.9155420771929,23.764822010838916,143.4378714808734,119.1329554663306,128.1003208783877,5.601776374998735,0.1773375000047963,0.1779076660022838,28.277438134547232,21.03762351504244,24.856598009983625
28.3,20.844846172625417,24.69263752087882,143.75428198067894,120.23142902121758,128.9500794596782,5.393830582994269,0.16999162500724196,0.1764790409943089,28.276140038240335,21.02475977158163,24.851665818237215
29.55,21.671073393719418,25.68498808091749,144.03227341069172,121.35321162138969,130.2139798700848,4.975322584010428,0.16991170799883548,0.17864279200148303,28.283599008056143,21.011426761690604,24.824676875450958
30.8,22.167390585607507,26.68136196229496,144.27815808125166,122.230638884346,131.94728450244327,5.740356499998597,0.17691666599421296,0.18502483300107997,28.281357862637044,21.006641097445755,24.769921046429108
32.05,23.25683940713894,27.7490685957748,144.50553269979784,123.50280420346917,132.8125906488669,5.370691625008476,0.18236079199414235,0.19101799999771174,28.275557632287537,20.984158900428287,24.753331836370872
33.3,25.358977945586524,28.77863314879634,144.71588732799657,126.81801522265353,133.60790242346332,5.911458375005168,0.189463083006558,0.1867787500086706,28.271857929155736,20.890631083354226,24.73844605615566
34.55,26.128108485547003,29.75745792643649,144.91546638517545,127.3784909474989,134.3183817632584,5.9544221659889445,0.19716295799298678,0.19811733400274534,28.278453299284255,20.89172885042726,24.72789892500719
35.8,27.56794244206862,30.79928846415014,145.0965897623135,129.27362611638029,135.09060785484422,6.379222749994369,0.1935249579983065,0.20001633299398236,28.276276749440257,20.844634924374798,24.70986235868641
37.05,29.6711993525509,31.816135936974653,145.27607257709036,132.15996421353253,135.81267553062344,6.3516661250032485,0.18201529201178346,0.19198187500296626,28.275591643173932,24.898495665845015,24.693195178460527
38.3,31.108572562842028,32.98150354552223,145.4381640277772,132.83108397890848,135.83503755387846,6.1222012500074925,0.17122954200021923,0.16920575000403915,28.27437413162208,24.885312505178455,24.714891386864025
39.0,33.55942931065111,33.559429310651225,145.54345063137015,136.19354207207576,136.19352825838268,6.669412167000701,0.16196374999708496,0.1594548749999376,28.274456095364727,24.7076458199848,24.70764988494947
2.05,2.2499999999999982,2.2809220342858287,65.63310734249391,61.27635200466159,61.283645908645596,0.5869729999976698,0.05788187500729691,0.06087691700668074,28.450385913090425,21.29130060723043,21.279557457030283
3.3,2.917912735302168,3.275747330895669,96.78221653908844,72.3399086723719,73.11175378185764,0.6566793329984648,0.06335299999045674,0.06620691598800477,28.43805914369463,21.291388701298093,21.17672954839065
4.55,4.042295692762652,4.718441565452066,109.71073722106618,79.98438659405898,81.55164576734579,0.8108353330026148,0.07800049999787007,0.07857412500015926,28.318428013215442,21.291273486137058,21.128157261527182
5.8,5.507713697056856,6.262886310163509,117.62135321753324,84.61710478719814,86.14599094459706,0.9340182500018273,0.08707149999099784,0.09168108300946187,28.271581152909274,21.291303268187374,21.158271704461704
7.05,5.839534926605652,6.9610330974468315,124.04285355809222,88.92658277862341,91.69315994169104,1.1599394590011798,0.08478699999977835,0.09510800000862218,28.29229019810802,21.29124239488117,21.10243988473562
8.3,5.971889906404695,7.6395828424582675,128.13939753775728,92.12513225345853,97.11308862611648,1.2879555839899695,0.0872546660102671,0.10010779200820252,28.331942083526155,21.28722525924502,21.00124561330378
9.55,6.652515982719871,8.737542664273633,130.7306569707153,95.01477221794498,101.65612722144701,1.3558722919988213,0.09242862499377225,0.10744120800518431,28.325254093445285,21.272103523093794,20.929364183900404
10.8,7.445191784536865,9.875449358895928,132.8930032010502,97.20946385946976,104.60422529240711,1.5108789170044474,0.0926105000107782,0.11197116599942092,28.31608936357341,21.27449936335217,20.91646964572323
12.05,8.528201419633618,11.087618609787889,134.55641905664424,99.16797995647939,106.21581642698122,2.0476875830063364,0.1090086249896558,0.12966099999903236,28.28539020787768,21.267673910573283,20.93727874909113
13.3,9.032782641417572,12.060646968305344,136.2797643701129,101.32620226893404,110.12903679692965,2.27039666599012,0.11041024999576621,0.1341486249875743,28.280014966133106,21.26166990954076,20.87679678512797
14.55,10.691223757679364,13.235363920773091,137.4545156743366,104.77823236377155,112.46761647185413,2.497367750009289,0.11151333400630392,0.13464720798947383,28.267597653122433,21.173992253594378,20.85773609476797
15.8,11.255873924651947,14.061521246705272,138.59174881136207,107.4601298312599,116.8880571137508,2.5880282500002068,0.12261595799645875,0.12756058298691642,28.28781567558865,21.13317079410796,24.920168263048716
17.05,11.978651342509643,15.135865913788386,139.4820362331753,108.33051046887923,118.11812614401651,2.797540542000206,0.12867504099267535,0.13909050000074785,28.279855829068186,21.15196063401441,24.931961805843038
18.3,12.953938075950507,16.25882488185526,140.1936816276735,109.91186668785397,119.79171502258787,3.0771664999920176,0.1266691670025466,0.1438122500112513,28.279665912010152,21.136790123657565,24.91766847420683
19.55,13.323701052765166,17.20780110830198,140.8336735709501,111.275119642654,123.10496551195122,3.0342407499992987,0.13026441700640135,0.14027395901212003,28.279031738691497,21.132748109991432,24.829668251602122
20.8,14.298726253827791,18.12144104055693,141.43427591846557,114.39871537846867,126.76410807562172,3.6401117499917746,0.13348070799838752,0.14172758300264832,28.283866446473343,21.0605072000164,24.718463618707666
22.05,15.318204217137424,19.20866521905456,141.90320490426583,116.14749349601944,128.3448609748349,3.3946553339919774,0.14060083399817813,0.15512220800155774,28.28727050527317,21.032017423176377,24.68821444137034
23.3,16.28827303816683,20.50286184872942,142.3082373154692,116.14060111952752,127.86167764542863,3.5489545420132345,0.1454492909979308,0.1553453329979675,28.26734314707179,21.06095035566591,24.74896570760997
24.55,16.928941323191214,21.579999509877606,142.727496724623,116.66716135867144,128.93254875885097,4.035797917007585,0.15048879200185183,0.16255237499717623,28.271009362820593,21.074823815080812,24.741382280766175
25.8,18.571131569359835,22.716009463310975,143.07870586651538,118.4578419355204,128.77607667527639,4.186153333997936,0.15804883299279027,0.16824516700580716,28.264021262545423,21.036610451087075,24.786101630961443
27.05,19.848158499925084,23.69708064122528,143.44134757544342,120.14271199699469,129.42500462568123,4.608943832994555,0.16754679201403633,0.17352424999990035,28.274558649072777,21.005440936119374,24.794845625357464
28.3,20.72861694614364,24.706239782681077,143.74264439565425,121.22392100443149,130.5190117721161,5.120535750000272,0.1729183749994263,0.18036295799538493,28.27857454656898,20.994056519316757,24.776782951544895
29.55,21.357246941772583,25.70885331148848,144.01813384879048,121.9192605719389,131.74240501533427,4.868153750008787,0.1728988329996355,0.1815387090027798,28.282018656547745,20.994610909270282,24.7475203573646
30.8,23.226013789234173,26.7216735428239,144.27523966182218,125.00653165850277,132.62041950214794,5.782862041000044,0.18696445800014772,0.18603124999208376,28.275767494141775,20.91263366795653,24.734587973736442
32.05,25.144131834834262,27.70129308899699,144.51107403696057,127.40683212496121,132.67403832492568,5.488844584004255,0.19422520900843665,0.19074145899503492,28.27998612547204,20.850105707101022,24.762175617434664
33.3,26.597909072169347,28.737092913479138,144.72482757740718,129.50987136935225,133.70143444855253,5.783067583004595,0.18310924999241251,0.19207516699680127,28.275274365321007,24.951487314843124,24.735213330958803
34.55,27.58218560054833,29.93704329373553,144.90618996024358,128.94859788745592,133.25019000401807,6.3152600419998635,0.18469929099956062,0.19694854199769907,28.266686311653807,24.99963571762665,24.78310898772296
35.8,28.887460373881936,30.976323730477514,145.08438174802038,130.41202869823132,134.0737583966699,7.129695958006778,0.1818936659983592,0.1992334579990711,28.264098621995327,24.955054282326195,24.76395337698605
37.05,29.90834324035189,31.955233669667503,145.26201602973194,131.62966382061276,135.07832946547848,6.340133207995677,0.17786191699269693,0.1890198339970084,28.27347484281398,24.921536319162556,24.733822198386896
38.3,31.892342029119945,32.90797601534521,145.4393615426768,134.41502592296143,136.0322050504114,6.749908375000814,0.17154737500823103,0.17090408300282434,28.27587203972698,24.800550805793385,24.70422462178812
39.0,33.55942931065111,33.559429310651225,145.54345063137015,136.19354207207576,136.19352825838268,6.647846125008073,0.16388141599600203,0.15727199999673758,28.274456095364727,24.7076458199848,24.70764988494947
2.05,2.2499999999999982,2.2809220342858287,65.63310734249391,61.27635200466159,61.283645908645596,0.5829816670011496,0.057313375000376254,0.060558666998986155,28.450385913090425,21.29130060723043,21.279557457030283
3.3,3.4994468444373705,3.6485969245251435,96.86399259429241,72.28090554389107,72.51460372952015,0.8479676660062978,0.07566408399725333,0.08307049999712035,28.411695207578173,21.2912826990887,21.251639931922536
4.55,3.9171896597164886,4.572652907265079,110.59305637447676,79.70127021896667,81.34784371316356,0.7737544170086039,0.07845045799331274,0.07299650000641122,28.385979772384868,21.29127542498996,21.13010254135979
5.8,4.511208890994341,5.456258436037352,119.0713121672986,84.45142768396154,87.1076156720165,0.8963399579952238,0.08248250000178814,0.08589266698982101,28.385592629963217,21.29127900871811,21.08927896196607
7.05,5.2648369526800325,6.649117765669393,124.33562637083386,88.82528976035387,92.94964167349062,1.2137594160012668,0.0886476669984404,0.09326300000248011,28.342204568572537,21.291304176173483,21.025755096582426
8.3,6.188196768491767,7.825747219432112,128.0911780398149,92.45655758456084,97.51667459480653,1.4547863329935353,0.08845108300738502,0.10019716700480785,28.327919178772152,21.268252893985192,20.982799446373424
9.55,7.174271037457142,8.983627868522229,130.822870848148,95.14372434894544,100.3775402358341,1.6933780830004252,0.09495162501116283,0.11474325000017416,28.308943076748886,21.26035422780941,20.9840911332015
10.8,7.730501789300879,10.00944803633498,133.15846730210063,97.7718602834648,104.81942748493805,1.9860995829949388,0.09561800000665244,0.11696466599823907,28.30127531899592,21.251869956507534,20.913176878419712
12.05,8.582231201466417,11.11253520744664,134.9379862354043,100.08955088722188,107.77439253406246,1.6861283749894938,0.10041191699565388,0.11893587499798741,28.290520781147226,21.239819445775087,20.890714605632812
13.3,9.451499609924277,12.102780864987752,136.42948441992888,103.38652804992432,112.52165550312198,2.334555708002881,0.1030308750050608,0.12312145800387952,28.287432827028564,21.175221202336886,24.953413874617446
14.55,9.919482019357174,13.093248853987035,137.5903834571336,104.61874611370877,115.26180157332969,2.620387832997949,0.10925841600692365,0.1245355420105625,28.294647595168687,21.194000260971748,24.91745121618306
15.8,11.502760986099222,14.271338282793021,138.57578379155154,107.60960092994556,116.67426123606961,2.6002203749958426,0.12415741699805949,0.13139150000642985,28.278993410164848,21.125766041041985,24.92729187008834
17.05,12.358042743290305,15.335011384776918,139.4407228553493,108.92722708706155,118.12673039929209,2.9523081660008756,0.12871683300181758,0.14176625000254717,28.271498575115512,21.12707808261459,24.92973679436801
18.3,13.860253293502772,16.47291224574401,140.1457875684543,110.86504491093092,118.47481142783442,3.0017832500016084,0.13124049999169074,0.13205770900822245,28.26664841860513,21.092357624886574,24.968976012763434
19.55,15.167221790189853,17.658147093800704,140.75848329892665,112.67250499460128,119.58736649906984,3.26357233300223,0.13936816700152121,0.13696354199782945,28.252774846852102,21.065120797526472,24.972024614619883
20.8,15.201355092381814,18.581555459091582,141.34230336818956,113.09823921693263,122.37551122074947,3.238775165998959,0.1380847919936059,0.14454979200672824,28.25701406948184,21.094838116240457,24.903774314147803
22.05,15.516158825847198,19.48063453600447,141.89043111550444,113.85167228396976,124.61294645129408,3.567108041999745,0.14217379099864047,0.15037499999743886,28.265353361833387,21.10714157514275,24.85534510664691
23.3,17.014558750490757,20.671637661332355,142.3228094361,114.94183200371212,124.03720886720926,3.886020624995581,0.15209000000322703,0.15913358300167602,28.26766264321251,21.095715492549232,24.920860418384258
24.55,17.88947103973758,21.528184134005137,142.759583301458,117.08437405800888,126.37175795730354,3.7869241669977782,0.15428825000708457,0.1609432499972172,28.276520304381908,21.054685689811944,24.86402663730517
25.8,18.488726682545604,22.6693509865113,143.11762457429478,116.86544376820328,126.68501005140399,4.507029665997834,0.16190287499921396,0.16802166699199006,28.271038856306507,21.09045622576974,24.88568746773842
27.05,19.9984644773389,23.796227897703456,143.43858298672623,118.88778676056026,127.58297075532342,4.982287000006181,0.1699306670052465,0.17469266700209118,28.27032465126506,21.045337338225288,24.87968446245556
28.3,21.293433303468433,24.806732989725393,143.7196456547112,121.90749664641032,130.0258811194344,5.29388066699903,0.1734552080015419,0.1802672089979751,28.268889403814807,20.968054098571514,24.797375613259288
29.55,22.033647292998843,25.767860019235233,143.99776945546088,123.04372416849057,131.46969329740182,5.566449457997805,0.18288883299101144,0.18374354200204834,28.27395091913629,20.954353840152283,24.75924745742261
30.8,22.752740887902696,26.707561294759504,144.26472050095225,123.76044961849911,132.3968578785495,5.985779916009051,0.1875602080108365,0.1886564169981284,28.279303202356907,20.953707901789894,24.7450255667991
32.05,24.125770790194522,27.66384410500662,144.5018620130056,125.85973752633731,133.33032599200595,5.486093041996355,0.193351583002368,0.1932135420065606,28.28738271137846,20.904628369719582,24.727412490032982
33.3,26.18977078053424,28.774568315728636,144.7101044598324,128.5944414611668,133.66135282975316,6.197478832997149,0.18888012500246987,0.1992504160007229,28.274983285428476,24.993549300428512,24.73610160413918
34.55,27.017061821314023,29.791409988032857,144.91097062155683,129.05420623233152,134.25496892709444,5.876942874994711,0.18073583299701568,0.19228716699581128,28.278163601417642,24.998661695487577,24.731240577054002
35.8,28.704860409847043,30.820518247891624,145.10414284940776,131.2930878751925,135.06791228844574,5.97498483399977,0.17591558399726637,0.1898535410000477,28.28286054483251,24.916624572841922,24.711381585588057
37.05,29.914324475420337,31.809109723980605,145.27336169055832,132.24749020751028,135.48455006161223,6.381697791992337,0.17491337499814108,0.1846815000026254,28.279227351377934,24.89367646525751,24.71361260533732
38.3,30.84857120863378,32.93388228987705,145.44117876172717,132.432150039246,135.80600670013982,6.37779345799936,0.16924658299831208,0.16838275000918657,28.264661975926227,24.906799040728007,24.717825152819756
39.0,33.55942931065111,33.559429310651225,145.54345063137015,136.19354207207576,136.19352825838268,6.630514834003407,0.1645162919885479,0.15781154100841377,28.274456095364727,24.7076458199848,24.70764988494947
2.05,2.2499999999999982,2.2809220342858287,65.63310734249391,61.27635200466159,61.283645908645596,0.5802993340039393,0.05705104098888114,0.05999187500856351,28.450385913090425,21.29130060723043,21.279557457030283
3.3,3.149251015119063,3.57584418853872,95.54150326209812,72.44628648331684,73.23315522166685,0.7119745839881944,0.06991566700162366,0.06101212500652764,28.390182078870957,21.291286699875958,21.16225865847115
4.55,3.7618933168619044,4.602803191269394,110.35520651472514,79.61016514770888,81.96132447227339,0.7958846249966882,0.07983149999927264,0.07441912501235493,28.387017832120126,21.2912775448142,21.067438319249728
5.8,4.992428695152073,5.878549629086717,118.44323539564769,84.8115040663538,86.96032153766167,0.9531660409993492,0.08701149999978952,0.09207645800779574,28.322398903396053,21.291297879915888,21.117767451894924
7.05,5.69221666807592,6.854732580971739,123.97710229559898,89.29996540382197,92.63694532518446,1.1367290419875644,0.0901400839939015,0.09432062499399763,28.32064286407893,21.25988148653339,21.04199603806898
8.3,6.246777598688679,7.871873505811685,127.9186731207675,92.69327364350946,97.80735252783374,1.4380400830123108,0.08992541600309778,0.09856933400442358,28.318544008203556,21.25654987020221,20.967919627298524
9.55,6.764592931665165,8.764425937631733,131.00573743885215,95.39375271896964,101.98641386160519,1.3695645000116201,0.09234258299693465,0.11091791700164322,28.326791921493797,21.256207638108943,20.92094752843578
10.8,7.553396609947761,9.831689529390896,133.41469539612842,97.74208694954827,104.74336344490273,1.6271500419970835,0.09355604200391099,0.11343391699483618,28.30815328468306,21.262754233943458,20.924681761781056
12.05,8.268014474005831,10.82935046837494,135.1376444108868,100.64372368924958,109.3928051659695,2.0776285419997294,0.10042562500166241,0.11949145898688585,28.304435003729257,21.224409381503804,20.8397831116982
13.3,9.138876919988709,11.949374102002897,136.5598445051177,102.99730460070018,112.65859722772157,2.207876459011459,0.1055763750046026,0.12361512499046512,28.293727760758987,21.200156219042068,24.956160281834546
14.55,9.716935758115795,13.037251851432222,137.68946316422532,104.43197419944438,115.47858056350321,2.547560417006025,0.1098692499945173,0.1253534999996191,28.29013745499935,21.210135789621457,24.91505292616937
15.8,11.154030955819733,14.239659993424475,138.6545916081812,106.81576630297904,116.55612796408516,2.6360043330059852,0.12378491699928418,0.13394291599979624,28.275384811459645,21.16349247039252,24.935630311338567
17.05,12.055143934464205,15.334312735979127,139.51626547789982,108.13625889256193,117.88761332143292,3.2494423330063,0.12612383399391547,0.1427161250030622,28.280050189938873,21.16399896480434,24.9459909973776
18.3,12.893894710521248,16.473653048183497,140.2371910582798,109.19402182188728,119.14995581174836,3.782252332995995,0.14262758300174028,0.14308683399576694,28.26677536327246,21.170442214048055,24.949799024025975
19.55,14.404495528199558,17.486790380185585,140.86507606418382,112.85969716998652,121.97161403653278,3.9043193329998758,0.1493167910084594,0.15817854199849535,28.26709619224644,21.07271133138412,24.88183645697568
20.8,15.362618461686385,18.31696963879527,141.4638197150422,115.83935418223093,125.00729453976942,3.717967332995613,0.15401104200282134,0.16084287500416394,28.27679323176715,21.00604486687758,24.800768980326414
22.05,16.559524856022975,19.418080538396524,141.93887116387705,117.78517398044991,126.32986164826502,4.136181207999471,0.1557937080069678,0.16141658299602568,28.27755376864961,20.971663196620465,24.78535871090768
23.3,17.867503626229848,20.46858714164885,142.38383279537146,119.88377106259631,127.34696975419608,4.417258541012416,0.16482099999848288,0.17035266700258944,28.27712367294833,20.931302554345713,24.782438611924047
24.55,18.70628641273905,21.529125083598174,142.76523810367888,121.32250029732556,129.1130041252058,4.409091541994712,0.16266183399420697,0.16816954100795556,28.271855120200282,20.91268331584371,24.737081021639483
25.8,19.468672450406004,22.664983585042062,143.11442281833743,121.13042436522576,129.320012492849,4.623551250013406,0.16362729200045578,0.16990054200869054,28.265439880705852,20.947009120990938,24.76420696228241
27.05,20.564653549103806,23.64292221932574,143.44904282360238,123.08557466817305,130.70330570191953,4.772022707998985,0.166256083000917,0.17097495900816284,28.260374556961118,20.907255471146104,24.732332538985542
28.3,21.744171853729917,24.559229560806823,143.76327430311727,125.6525604116136,132.39313150955522,4.845754125009989,0.1768878750008298,0.17539687499811407,28.273200310676806,20.846903881738537,24.682698503254663
29.55,22.446331929128483,25.73106389341777,144.01209421183103,125.44454574603137,132.86478011304288,5.212864917004481,0.1868887500022538,0.18504329200368375,28.263386558568822,20.876321729271098,24.68683558872904
30.8,24.051445297461985,26.664825748181922,144.27376606120546,128.44094277803646,134.11041951332976,5.173226208004053,0.1783390829950804,0.18494691599335056,28.27247293759337,24.949775748565866,24.651569562302303
32.05,25.00924903976265,27.625190379754912,144.50643563829163,129.50897746985424,134.9759941001335,5.287059207999846,0.18388558400329202,0.19121354099479504,28.27580057275676,24.92864019789488,24.63267367913425
33.3,25.58710039680247,28.647582050011568,144.7173239216082,129.43054022321184,135.52593908322183,5.297143167001195,0.18269558300380595,0.19137899999623187,28.28093008573703,24.959672015254863,24.628161912148403
34.55,27.33533333438386,29.64669138745511,144.92370699484627,131.64688552882257,136.02025407263784,5.934561082991422,0.18173454199859407,0.18713962500623893,28.280879431148055,24.87732308401014,24.627415153767448
35.8,28.86230733668506,30.730759284125245,145.10189530411103,132.87838068960838,136.20428357281406,6.307295624996186,0.18252037500496954,0.19384983299823944,28.281859212406722,24.837559990032197,24.64229944134214
37.05,30.128772309674893,31.815576142932134,145.27028200964656,133.52645909299898,136.3662427822238,6.85953512499691,0.18059245900076348,0.18887974999961443,28.27681151087242,24.826740138959053,24.657851958624864
38.3,31.53197022544164,32.81833781395007,145.441232453151,134.70819542087338,136.76510736788236,6.383034792001126,0.1705695409909822,0.16700112499529496,28.278093554150367,24.78626277389062,24.65930166960329
39.0,33.55942931065111,33.559429310651225,145.54345063137015,136.19354207207576,136.19352825838268,6.6042735830124,0.16595854199840687,0.15805458299291786,28.274456095364727,24.7076458199848,24.70764988494947
2.05,2.2499999999999982,2.2809220342858287,65.63310734249391,61.27635200466159,61.283645908645596,0.5769835000101011,0.05617000001075212,0.059817583998665214,28.450385913090425,21.29130060723043,21.279557457030283
