Avg_Degree,Lower_Bound_R0,Actual_R0,Difference 1,Difference 2,Difference 3,Duration Direct,Duration Lower Bound,Duration R0
13.3,10.121244592393136,12.600881133304544,33.994565962500076,6.5439819636512055,27.45058399884887,2.287712375007686,0.11002574999292847,0.1240808750008
14.55,10.661674764347913,13.57663455974985,33.11176221269886,8.229587155341846,24.882175057357017,2.2811628750059754,0.11160399999062065,0.1290965829975903
15.8,11.826815257102336,14.62496778107698,31.83437585048479,7.901639308620261,23.93273654186453,3.027468415995827,0.12595816599787213,0.14110858298954554
17.05,12.760730804661069,15.605382873101934,30.4955864732176,8.222414438728606,22.273172034488994,3.432721000004676,0.12693741598923225,0.14093691601010505
18.3,13.533347293702764,16.706859750718316,30.348776290453415,8.653597770390206,21.69517852006321,3.5043679170048563,0.131857125001261,0.13431729200237896
19.55,13.903927732680295,17.608845808370198,30.174547912571086,9.966810164871191,20.207737747699895,3.4733631669951137,0.1369068329950096,0.14170362500590272
20.8,15.058643536993245,18.60001165333211,28.453834252561933,9.629899282636927,18.823934969925006,3.6205304580071243,0.14433929199003614,0.15389216699986719
22.05,15.430135519832639,19.714970448243587,29.583849336150195,10.433308680493212,19.150540655656982,3.624568040992017,0.1400819159898674,0.1514581669907784
23.3,16.796782590290626,20.857954159014096,28.695676293771626,9.368463073510185,19.32721322026144,3.977728334008134,0.1485506669996539,0.15514316699409392
24.55,17.904572761814485,21.826537230759495,27.118275246385394,9.120444538854045,17.99783070753135,4.029273958993144,0.15562983299605548,0.15866966600879095
25.8,18.807911699176667,22.91923262249533,26.510213694020663,9.188405190383051,17.321808503637612,4.246962292003445,0.15830362499400508,0.16664241699618287
27.05,19.49851913090465,24.02310501453806,26.45590328378293,9.611346506952287,16.844556776830643,4.787805708998349,0.16267466699355282,0.17095149999659043
28.3,21.244111904801947,25.1228695162253,24.719014621960397,8.028330983654513,16.690683638305885,4.648837584012654,0.17059120800695382,0.1764311250008177
29.55,22.122369229630202,25.937684069781085,23.080051998747507,8.01716405534404,15.062887943403467,4.882356709000305,0.17222962499363348,0.18031995800265577
30.8,22.777633658500022,26.79308106529425,21.797867702270054,8.426717623014639,13.371150079255415,5.498452250001719,0.18087166699115187,0.1854033330018865
32.05,24.573535939924813,27.90219132915318,19.53134021609243,6.725293606932112,12.806046609160319,5.35000345800654,0.18822537499363534,0.18747566599631682
33.3,25.66941697557455,28.80261564976659,17.747025175905407,6.149864888095465,11.597160287809942,5.833733499996015,0.19443937500182074,0.19483725000463892
34.55,27.281378741408172,30.052463524855764,17.253444815034243,5.071852410528123,12.18159240450612,6.29887325000891,0.18859366599645,0.1938148750050459
35.8,27.65183769193289,30.916794021884243,16.655947354348825,5.851127498722491,10.804819855626334,5.965355375010404,0.19195683300495148,0.19925649999640882
37.05,29.850999226978402,31.92052493939319,13.445262454750974,3.495491200648047,9.949771254102927,6.320900167003856,0.17904608300887048,0.19129833299666643
38.3,31.772074222651078,33.02928939568353,12.069368702587497,1.9992844654353519,10.070084237152145,6.683229083006154,0.167585750008584,0.16583349999564234
39.0,33.55942931065111,33.559429310651225,9.349908559294391,-1.3813693072961541e-05,9.349922372987464,6.613072916006786,0.16244670801097527,0.1568707499973243
2.05,2.2499999999999982,2.2809220342858287,4.356755337832325,0.007293903984006533,4.349461433848319,0.5803822919988306,0.057273875005193986,0.06029704099637456
3.3,3.329475934260088,3.5401493222668035,24.263860788167094,0.3299361494146069,23.933924638752487,0.7443255000107456,0.07504154100024607,0.06916100000671577
4.55,4.12529239302092,4.633950808429384,30.84763213572623,1.1114927690351522,29.736139366691077,0.7892341660044622,0.07794116699369624,0.08282641699770465
5.8,4.702370140285361,5.6268029784041165,33.8666267444988,2.436743949643983,31.42988279485482,0.8924977080023382,0.08366491600463632,0.0868279580026865
7.05,5.884539545579527,6.87809313536164,35.43412356189273,2.328144590763827,33.105978971128906,0.9963691250013653,0.08491895798943006,0.09530166701006237
8.3,5.975614060658213,7.659530425140474,36.02524079529914,5.015347329400967,31.009893465898173,1.0571902500087162,0.0846939589973772,0.09660566700040363
9.55,6.7869919306274085,8.814169379248737,36.059919880572366,5.811426412135162,30.248493468437204,1.3438784169993596,0.09609754200209863,0.11643870901025366
10.8,7.6809424974496725,9.905059893065483,35.53815782182248,6.60539972486562,28.93275809695686,1.873497958004009,0.10714041700703092,0.12520233399118297
12.05,8.3876020741443,11.030181908955278,35.06340574860259,8.058636376488252,27.00476937211434,2.317259582996485,0.12343225000950042,0.14158149999275338
13.3,8.675632421516436,11.894450722059144,34.74688261868404,10.435534653910068,24.311347964773972,2.4972735839983216,0.12484816600044724,0.13186733399925288
14.55,9.351718000923992,12.899886064460595,34.60043975908731,10.786691730811881,23.813748028275427,2.7370064580027247,0.12249329200130887,0.13926812499994412
15.8,10.8403854637489,14.04767361137918,32.70775191906576,9.844069658731357,22.8636822603344,2.7416529999900376,0.12288987499778159,0.13788687498890795
17.05,11.459032944594128,15.025745356013438,32.20568794778262,10.761386478653293,21.44430146912933,3.0739864589995705,0.13555470899154898,0.14675183399231173
18.3,12.274956261122417,16.166049536218438,31.909703841482397,10.943176447498828,20.96652739398357,3.13528858301288,0.13434783300908748,0.1485627090005437
19.55,13.13730469710871,17.255344502334456,30.708651658592174,11.609693905867033,19.09895775272514,3.4224547920020996,0.13680820900481194,0.1441874170122901
20.8,14.045129806377552,18.269696107718303,30.137818794862568,11.390864372193207,18.74695442266936,3.9990092500083847,0.14045550000446383,0.1553360420075478
22.05,14.87159021603355,19.26931528049981,28.915117607067828,11.95369519694816,16.961422410119667,4.873702416996821,0.14012770900444593,0.15845629200339317
23.3,15.696183903949052,20.263095044326363,27.732309128936308,12.304211771567523,15.428097357368785,3.78688775000046,0.14977074999478646,0.15847687500354368
24.55,17.121024166980472,21.546025742045146,27.417791176338923,10.723909523682963,16.69388165265596,4.484239167009946,0.15715825000370387,0.16656087500450667
25.8,18.600106919597135,22.543918460880008,25.119137984544324,9.649297399626107,15.469840584918217,4.214365624997299,0.16188070899806917,0.17152466699189972
27.05,19.568503298118664,23.58807806153054,23.818218035413324,9.662977461324076,14.155240574089248,4.661031333002029,0.1635180000012042,0.17400400000042282
28.3,21.61385967976588,24.656499636794308,20.3513780198914,7.155387913776849,13.19599010611455,4.525368874994456,0.17524549999507144,0.17380133300321177
29.55,22.647829220366972,25.816844374917604,20.192566278612134,6.987323529171562,13.205242749440572,4.897963666997384,0.18087920799735002,0.1803384999948321
30.8,23.52312153495535,26.848040572743137,19.108523541692094,7.0551496872162005,12.053373854475893,5.3177545000071405,0.18473441600508522,0.18155604100320488
32.05,25.39222097788666,27.747504628385165,15.600949722013809,4.806112655503341,10.794837066510468,5.461205792002147,0.17613066699414048,0.18420058400079142
33.3,26.86168974991891,28.922764337549875,14.539559765079105,3.933474748130834,10.60608501694827,5.645365958000184,0.1838371250050841,0.19165120799152646
34.55,27.75700206064389,29.949441262167536,14.427419722461195,4.011471947092502,10.415947775368693,6.419018500004313,0.1933533340052236,0.1957510419888422
35.8,29.207051203638187,31.031022297934022,13.777907618180961,3.1647949731581093,10.613112645022852,6.743101832995308,0.18607045798853505,0.19822299999941606
37.05,30.542274430308133,32.05291415275462,12.819313136552552,2.5017532862812857,10.317559850271266,7.0403529169998365,0.1782103330042446,0.19050254099420272
38.3,32.31518286578,32.95044331779668,10.087679246665687,0.9930638389725175,9.09461540769317,6.998947291998775,0.17326520799542777,0.16952483399654739
39.0,33.55942931065111,33.559429310651225,9.349908559294391,-1.3813693072961541e-05,9.349922372987464,6.690248167011305,0.16632866598956753,0.159774625004502
2.05,2.2499999999999982,2.2809220342858287,4.356755337832325,0.007293903984006533,4.349461433848319,0.5975163749972126,0.057627749993116595,0.060882249992573634
3.3,3.818416460169653,3.9995727159799563,22.17816168213679,0.21804943684865918,21.96011224528813,0.7601266669953475,0.07999833300709724,0.08364104198699351
4.55,4.714213299053748,5.284622523935849,30.017154232557488,1.0508805932570198,28.966273639300468,1.0255638749949867,0.08447266700386535,0.08858662500279024
5.8,5.151439261981119,6.197391933745116,33.268836587618054,2.526771375473473,30.74206521214458,1.066572958996403,0.087746082994272,0.09419116699427832
7.05,5.37733583497031,6.9592786899706125,34.97512206081075,4.799368539255937,30.17575352155481,1.2000890000053914,0.09465566699509509,0.10029495898925234
8.3,5.717343993625473,7.774783961390009,35.66771414289116,7.58655166361666,28.081162479274496,1.485596667000209,0.09364804199140053,0.10902241599978879
9.55,6.470316219126614,8.828514004392822,35.50490052766446,8.657496777234229,26.84740375043023,1.8018893339904025,0.09309537499211729,0.11633133400755469
10.8,7.059982269683204,9.837016890727654,35.43674969266277,10.06431114644323,25.37243854621954,1.8366802920063492,0.10129804100142792,0.12003383399860468
